,car_id,date,customer_name,gender,annual_income,dealer_name,company,model,engine,transmission,color,price,dealer_zip_code,body_style,phone,dealer_region
16894,C_CND_016895,2023-08-21,Nathan,Male,917000,Ryder Truck Rental And Leasing,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,12000,06457-3834,Hatchback,6149871,Middletown
16895,C_CND_016896,2023-08-21,Nathaniel,Male,890000,Saab-Belle Dodge,Toyota,Corolla,Overhead Camshaft,Manual,Red,14000,60504-7114,Passenger,8436890,Aurora
16896,C_CND_016897,2023-08-21,Nelson,Male,1008000,Scrivener Performance Engineering,Volvo,S40,Doubleã Overhead Camshaft,Auto,Pale White,42800,38701-8047,Sedan,7776498,Greenville
16897,C_CND_016898,2023-08-21,Shalom,Female,1500000,Pars Auto Sales,Buick,Century,Doubleã Overhead Camshaft,Auto,Pale White,17001,38701-8047,Suv,8682906,Greenville
16898,C_CND_016899,2023-08-21,Peter,Female,1915000,Mckinney Dodge Chrysler Jeep,Toyota,Sienna,Overhead Camshaft,Manual,Black,12500,85257-3102,Passenger,8754794,Austin
16899,C_CND_016900,2023-08-21,Preston,Female,485000,Motor Vehicle Branch Office,Volvo,S40,Doubleã Overhead Camshaft,Auto,Pale White,42000,78758-7841,Sedan,8207120,Middletown
16900,C_CND_016901,2023-08-21,Prince,Male,575000,Nebo Chevrolet,Mitsubishi,Diamante,Doubleã Overhead Camshaft,Auto,Pale White,21000,06457-3834,Hatchback,8386480,Aurora
16901,C_CND_016902,2023-08-21,Rafael,Female,695000,New Castle Ford Lincoln Mercury,Volvo,V70,Doubleã Overhead Camshaft,Auto,Black,39000,60504-7114,Passenger,6036680,Greenville
16902,C_CND_016903,2023-08-21,Randy,Female,13500,Pars Auto Sales,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,38701-8047,Suv,6757010,Pasco
16903,C_CND_016904,2023-08-21,Raul,Female,410000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Chrysler,Lhs,Doubleã Overhead Camshaft,Auto,Black,26000,99301-3882,Hatchback,8351597,Janesville
16904,C_CND_016905,2023-08-21,Raymond,Female,13500,Progressive Shippers Cooperative Association No,Honda,Accord,Overhead Camshaft,Manual,Black,43000,53546-9427,Sedan,8109799,Scottsdale
16905,C_CND_016906,2023-08-21,Ricardo,Male,495000,Rabun Used Car Sales,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,54000,85257-3102,Sedan,7573444,Austin
16906,C_CND_016907,2023-08-21,Richard,Male,2000000,Race Car Help,Dodge,Durango,Doubleã Overhead Camshaft,Auto,Red,22000,78758-7841,Suv,6432279,Middletown
16907,C_CND_016908,2023-08-21,Riley,Male,500000,Ryder Truck Rental And Leasing,Mercury,Grand Marquis,Overhead Camshaft,Manual,Red,71000,06457-3834,Suv,7576164,Aurora
16908,C_CND_016909,2023-08-21,Robert,Female,690000,Saab-Belle Dodge,Chevrolet,Camaro,Doubleã Overhead Camshaft,Auto,Pale White,17000,60504-7114,Sedan,6128020,Greenville
16909,C_CND_016910,2023-08-21,Aria,Male,2260000,Pars Auto Sales,Porsche,Carrera Coupe,Doubleã Overhead Camshaft,Auto,Red,22000,38701-8047,Suv,8215451,Greenville
16910,C_CND_016911,2023-08-22,Myriah,Male,1696000,Rabun Used Car Sales,Toyota,Rav4,Overhead Camshaft,Manual,Pale White,22601,85257-3102,Hatchback,6910419,Scottsdale
16911,C_CND_016912,2023-08-22,Sarah,Male,2105000,Race Car Help,Mercury,Cougar,Overhead Camshaft,Manual,Red,22501,78758-7841,Hatchback,6052525,Austin
16912,C_CND_016913,2023-08-22,Charles,Male,13500,Ryder Truck Rental And Leasing,Lincoln,Town Car,Overhead Camshaft,Manual,Black,17001,06457-3834,Hatchback,7910938,Middletown
16913,C_CND_016914,2023-08-22,Florian,Male,13500,Saab-Belle Dodge,Saturn,Ls,Doubleã Overhead Camshaft,Auto,Pale White,51001,60504-7114,Sedan,6876108,Aurora
16914,C_CND_016915,2023-08-22,Matthias,Male,13500,Scrivener Performance Engineering,Lexus,Gs400,Doubleã Overhead Camshaft,Auto,Pale White,25001,38701-8047,Hatchback,8071977,Greenville
16915,C_CND_016916,2023-08-22,Lisa,Male,1028000,Star Enterprises Inc,Honda,Cr-V,Doubleã Overhead Camshaft,Auto,Red,39801,99301-3882,Suv,6684157,Pasco
16916,C_CND_016917,2023-08-22,Lana,Male,678000,Suburban Ford,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,20001,53546-9427,Passenger,8518456,Janesville
16917,C_CND_016918,2023-08-22,Lenaelle,Male,951000,Tri-State Mack Inc,Honda,Accord,Overhead Camshaft,Manual,Black,43001,85257-3102,Sedan,6234143,Scottsdale
16918,C_CND_016919,2023-08-22,Delilah,Male,625500,Star Enterprises Inc,Infiniti,I30,Overhead Camshaft,Manual,Red,22500,99301-3882,Suv,7875301,Greenville
16919,C_CND_016920,2023-08-22,Elle,Male,13500,Iceberg Rentals,Cadillac,Seville,Overhead Camshaft,Manual,Black,44000,53546-9427,Suv,7130801,Pasco
16920,C_CND_016921,2023-08-22,Ellie,Male,920000,Mckinney Dodge Chrysler Jeep,Mitsubishi,Eclipse,Doubleã Overhead Camshaft,Auto,Black,27000,85257-3102,Suv,6112787,Janesville
16921,C_CND_016922,2023-08-22,Damien,Male,1366000,Iceberg Rentals,Chrysler,Sebring Coupe,Doubleã Overhead Camshaft,Auto,Red,19600,53546-9427,Sedan,8954446,Janesville
16922,C_CND_016923,2023-08-22,Ballein,Female,2100000,Mckinney Dodge Chrysler Jeep,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Pale White,26000,85257-3102,Hatchback,8468116,Scottsdale
16923,C_CND_016924,2023-08-22,Malory,Male,1825000,Motor Vehicle Branch Office,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20500,78758-7841,Passenger,6195962,Austin
16924,C_CND_016925,2023-08-22,Vantard,Male,2567500,Nebo Chevrolet,Saab,5-Sep,Overhead Camshaft,Manual,Pale White,28750,06457-3834,Hatchback,6830324,Middletown
16925,C_CND_016926,2023-08-22,Elodie,Male,13500,New Castle Ford Lincoln Mercury,Honda,Civic,Overhead Camshaft,Manual,Black,43000,60504-7114,Hatchback,8098177,Aurora
16926,C_CND_016927,2023-08-22,Lia,Male,1100000,Scrivener Performance Engineering,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,38701-8047,Suv,6764771,Greenville
16927,C_CND_016928,2023-08-22,Liana,Male,1250000,Star Enterprises Inc,Buick,Regal,Doubleã Overhead Camshaft,Auto,Pale White,46000,99301-3882,Passenger,8873226,Pasco
16928,C_CND_016929,2023-08-22,Liba,Female,615000,Suburban Ford,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16000,53546-9427,Suv,7594859,Janesville
16929,C_CND_016930,2023-08-22,Libby,Female,668000,Tri-State Mack Inc,Saab,3-Sep,Doubleã Overhead Camshaft,Auto,Black,23000,85257-3102,Sedan,7506606,Scottsdale
16930,C_CND_016931,2023-08-22,Lila,Male,953000,U-Haul Co,Mercedes-B,Slk,Overhead Camshaft,Manual,Pale White,17000,78758-7841,Passenger,6128307,Austin
16931,C_CND_016932,2023-08-22,Pinchas,Male,1250000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Mitsubishi,Eclipse,Doubleã Overhead Camshaft,Auto,Black,27000,99301-3882,Suv,7108592,Pasco
16932,C_CND_016933,2023-08-22,Lilian,Male,603000,C & M Motors Inc,Ford,Mustang,Doubleã Overhead Camshaft,Auto,Black,9000,60504-7114,Hatchback,7620427,Aurora
16933,C_CND_016934,2023-08-22,Liliana,Male,940000,Capitol Kia,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,38701-8047,Sedan,7487171,Greenville
16934,C_CND_016935,2023-08-22,Noah,Male,1130000,Suburban Ford,Buick,Park Avenue,Doubleã Overhead Camshaft,Auto,Black,61001,53546-9427,Hatchback,8330263,Janesville
16935,C_CND_016936,2023-08-22,Shaul,Male,13500,Progressive Shippers Cooperative Association No,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20001,53546-9427,Suv,6993226,Janesville
16936,C_CND_016937,2023-08-22,Oscar,Male,1035000,U-Haul Co,Saturn,Sw,Doubleã Overhead Camshaft,Auto,Red,25500,78758-7841,Passenger,8615009,Austin
16937,C_CND_016938,2023-08-22,Owen,Male,920000,Progressive Shippers Cooperative Association No,Volvo,C70,Overhead Camshaft,Manual,Black,17000,53546-9427,Hatchback,8147942,Janesville
16938,C_CND_016939,2023-08-22,Shaya,Male,500000,Rabun Used Car Sales,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,85257-3102,Suv,7629200,Scottsdale
16939,C_CND_016940,2023-08-22,Peter,Male,825000,Race Car Help,Cadillac,Deville,Doubleã Overhead Camshaft,Auto,Red,22000,78758-7841,Suv,7031656,Austin
16940,C_CND_016941,2023-08-22,Rayan,Male,800000,Ryder Truck Rental And Leasing,Jaguar,S-Type,Overhead Camshaft,Manual,Red,45000,06457-3834,Passenger,6222081,Middletown
16941,C_CND_016942,2023-08-22,Simon,Male,347000,Suburban Ford,Chrysler,Concorde,Overhead Camshaft,Manual,Pale White,28000,53546-9427,Suv,7703525,Janesville
16942,C_CND_016943,2023-08-22,Rodrigo,Male,1891000,Star Enterprises Inc,Volvo,C70,Overhead Camshaft,Manual,Pale White,24100,99301-3882,Hatchback,8741284,Janesville
16943,C_CND_016944,2023-08-22,Roman,Female,1000000,Suburban Ford,Chevrolet,Metro,Doubleã Overhead Camshaft,Auto,Pale White,19000,53546-9427,Passenger,6102137,Scottsdale
16944,C_CND_016945,2023-08-22,Romeo,Male,2000000,Tri-State Mack Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,85257-3102,Passenger,6925810,Austin
16945,C_CND_016946,2023-08-22,Ronald,Male,2220000,U-Haul Co,Chrysler,Cirrus,Doubleã Overhead Camshaft,Auto,Red,12000,78758-7841,Passenger,6031986,Janesville
16946,C_CND_016947,2023-08-22,Ruben,Male,13500,Progressive Shippers Cooperative Association No,Ford,Expedition,Overhead Camshaft,Manual,Red,22000,53546-9427,Suv,8878007,Scottsdale
16947,C_CND_016948,2023-08-22,Ariana,Male,1130000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Red,29000,99301-3882,Suv,8080784,Pasco
16948,C_CND_016949,2023-08-22,Ariel,Male,720000,Rabun Used Car Sales,Ford,Focus,Overhead Camshaft,Manual,Red,24000,85257-3102,Suv,8960585,Austin
16949,C_CND_016950,2023-08-22,Santiago,Male,2000000,Ryder Truck Rental And Leasing,Volkswagen,Jetta,Doubleã Overhead Camshaft,Auto,Red,19000,06457-3834,Passenger,7852093,Aurora
16950,C_CND_016951,2023-08-23,Archimbaud,Male,13500,U-Haul Co,Plymouth,Prowler,Doubleã Overhead Camshaft,Auto,Pale White,27001,78758-7841,Hatchback,6072085,Austin
16951,C_CND_016952,2023-08-23,Theo,Male,1720000,Buddy Storbeck'S Diesel Service Inc,Toyota,Rav4,Doubleã Overhead Camshaft,Auto,Black,28001,06457-3834,Hatchback,6491396,Middletown
16952,C_CND_016953,2023-08-23,Romain,Male,1610000,C & M Motors Inc,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,44001,60504-7114,Hatchback,8270856,Aurora
16953,C_CND_016954,2023-08-23,Alexandra,Female,398000,Capitol Kia,Honda,Cr-V,Doubleã Overhead Camshaft,Auto,Black,31001,38701-8047,Suv,8428735,Greenville
16954,C_CND_016955,2023-08-23,Romane,Male,960000,Chrysler Of Tri-Cities,Lincoln,Navigator,Doubleã Overhead Camshaft,Auto,Black,19001,99301-3882,Sedan,8587043,Pasco
16955,C_CND_016956,2023-08-23,Kylia,Male,380000,Chrysler Plymouth,Nissan,Frontier,Doubleã Overhead Camshaft,Auto,Pale White,26001,53546-9427,Hatchback,8569670,Janesville
16956,C_CND_016957,2023-08-23,Celine,Male,932000,Classic Chevy,Volkswagen,Jetta,Doubleã Overhead Camshaft,Auto,Red,69001,85257-3102,Passenger,7279140,Scottsdale
16957,C_CND_016958,2023-08-23,Thomas,Male,1400000,Clay Johnson Auto Sales,Ford,Mustang,Overhead Camshaft,Manual,Black,22001,78758-7841,Hatchback,8804986,Austin
16958,C_CND_016959,2023-08-23,Nelson,Male,1230000,Diehl Motor Co Inc,Volvo,S80,Overhead Camshaft,Manual,Pale White,21001,06457-3834,Sedan,8660295,Middletown
16959,C_CND_016960,2023-08-23,Azad,Male,1190000,Enterprise Rent A Car,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Red,21001,60504-7114,Sedan,7078787,Aurora
16960,C_CND_016961,2023-08-23,Isis,Female,13500,U-Haul Co,Chevrolet,Prizm,Doubleã Overhead Camshaft,Auto,Red,25000,78758-7841,Suv,8967352,Austin
16961,C_CND_016962,2023-08-23,Melinda,Male,13500,Hatfield Volkswagen,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17001,99301-3882,Hatchback,8699913,Pasco
16962,C_CND_016963,2023-08-23,Lola,Male,725000,Iceberg Rentals,Oldsmobile,Silhouette,Doubleã Overhead Camshaft,Auto,Black,60001,53546-9427,Sedan,8016344,Janesville
16963,C_CND_016964,2023-08-23,Carla,Male,635000,Mckinney Dodge Chrysler Jeep,Plymouth,Neon,Doubleã Overhead Camshaft,Auto,Pale White,27001,85257-3102,Suv,8827606,Scottsdale
16964,C_CND_016965,2023-08-23,Alexis,Male,790000,Motor Vehicle Branch Office,Honda,Accord,Doubleã Overhead Camshaft,Auto,Pale White,21001,78758-7841,Sedan,8252709,Austin
16965,C_CND_016966,2023-08-23,Mateo,Male,1550000,Nebo Chevrolet,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29001,06457-3834,Passenger,6334955,Middletown
16966,C_CND_016967,2023-08-23,Chatrley,Female,726000,Pars Auto Sales,Bmw,528I,Overhead Camshaft,Manual,Red,25000,38701-8047,Suv,7609982,Greenville
16967,C_CND_016968,2023-08-23,Aymeric,Male,600000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Oldsmobile,Silhouette,Doubleã Overhead Camshaft,Auto,Red,12000,99301-3882,Sedan,7516435,Pasco
16968,C_CND_016969,2023-08-23,Vernoux,Male,13500,Progressive Shippers Cooperative Association No,Lexus,Ls400,Doubleã Overhead Camshaft,Auto,Black,39000,53546-9427,Sedan,7941911,Janesville
16969,C_CND_016970,2023-08-23,Cognac,Male,13500,Rabun Used Car Sales,Cadillac,Eldorado,Doubleã Overhead Camshaft,Auto,Black,60000,85257-3102,Passenger,7297934,Scottsdale
16970,C_CND_016971,2023-08-23,Vieira,Male,1700000,Race Car Help,Toyota,Rav4,Doubleã Overhead Camshaft,Auto,Pale White,27000,78758-7841,Hatchback,8390244,Austin
16971,C_CND_016972,2023-08-23,Gracio,Male,1150000,Ryder Truck Rental And Leasing,Mercury,Villager,Doubleã Overhead Camshaft,Auto,Pale White,36000,06457-3834,Passenger,7152670,Middletown
16972,C_CND_016973,2023-08-23,Jordan,Female,13500,Chrysler Plymouth,Hyundai,Sonata,Overhead Camshaft,Manual,Red,21001,53546-9427,Suv,6542076,Janesville
16973,C_CND_016974,2023-08-23,Jordyn,Male,1172000,Classic Chevy,Oldsmobile,Cutlass,Doubleã Overhead Camshaft,Auto,Red,15201,85257-3102,Sedan,6557601,Scottsdale
16974,C_CND_016975,2023-08-23,Josephine,Male,1360000,Clay Johnson Auto Sales,Toyota,Land Cruiser,Doubleã Overhead Camshaft,Auto,Red,12000,78758-7841,Suv,8863494,Austin
16975,C_CND_016976,2023-08-23,Esther,Male,13500,Scrivener Performance Engineering,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21000,38701-8047,Suv,6001861,Austin
16976,C_CND_016977,2023-08-23,Judy,Male,975000,Enterprise Rent A Car,Ford,Contour,Doubleã Overhead Camshaft,Auto,Pale White,62000,60504-7114,Sedan,8910463,Aurora
16977,C_CND_016978,2023-08-23,Julia,Male,1310000,Gartner Buick Hyundai Saab,Ford,Mustang,Overhead Camshaft,Manual,Red,43000,38701-8047,Hatchback,6670679,Greenville
16978,C_CND_016979,2023-08-23,Juliana,Male,830000,Hatfield Volkswagen,Lincoln,Navigator,Doubleã Overhead Camshaft,Auto,Black,19000,99301-3882,Sedan,8991096,Pasco
16979,C_CND_016980,2023-08-23,Jade,Female,13500,Motor Vehicle Branch Office,Chrysler,Concorde,Doubleã Overhead Camshaft,Auto,Pale White,42000,78758-7841,Suv,7754893,Austin
16980,C_CND_016981,2023-08-23,Julie,Male,13500,Mckinney Dodge Chrysler Jeep,Bmw,328I,Doubleã Overhead Camshaft,Auto,Black,18000,85257-3102,Sedan,8411393,Scottsdale
16981,C_CND_016982,2023-08-23,Jaliyah,Male,2100000,Nebo Chevrolet,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26000,06457-3834,Suv,7964183,Middletown
16982,C_CND_016983,2023-08-23,Lillian,Male,1550000,Chrysler Of Tri-Cities,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,99301-3882,Sedan,7674294,Pasco
16983,C_CND_016984,2023-08-23,Lilly,Male,500000,Chrysler Plymouth,Lexus,Gs400,Doubleã Overhead Camshaft,Auto,Black,12000,53546-9427,Hatchback,6265125,Janesville
16984,C_CND_016985,2023-08-23,Lily,Male,450000,Classic Chevy,Ford,Mustang,Overhead Camshaft,Manual,Red,25000,85257-3102,Hatchback,8575473,Scottsdale
16985,C_CND_016986,2023-08-23,Pinchus,Male,986000,Progressive Shippers Cooperative Association No,Subaru,Forester,Overhead Camshaft,Manual,Red,26000,53546-9427,Suv,7605134,Janesville
16986,C_CND_016987,2023-08-23,Flavie,Male,13500,Enterprise Rent A Car,Chrysler,Concorde,Overhead Camshaft,Manual,Pale White,28000,60504-7114,Suv,7288507,Aurora
16987,C_CND_016988,2023-08-23,Naofel,Male,1175000,Hatfield Volkswagen,Volkswagen,Beetle,Overhead Camshaft,Manual,Red,21500,99301-3882,Suv,8120480,Pasco
16988,C_CND_016989,2023-08-23,Livia,Male,13500,Gartner Buick Hyundai Saab,Mercury,Grand Marquis,Doubleã Overhead Camshaft,Auto,Black,9000,38701-8047,Suv,7070434,Greenville
16989,C_CND_016990,2023-08-23,Lola,Male,1060000,Hatfield Volkswagen,Cadillac,Catera,Doubleã Overhead Camshaft,Auto,Pale White,75000,99301-3882,Hatchback,7235059,Pasco
16990,C_CND_016991,2023-08-23,Louisa,Male,917000,Iceberg Rentals,Pontiac,Bonneville,Overhead Camshaft,Manual,Red,11000,53546-9427,Hatchback,7591393,Janesville
16991,C_CND_016992,2023-08-23,Lucia,Male,392500,Mckinney Dodge Chrysler Jeep,Pontiac,Grand Am,Doubleã Overhead Camshaft,Auto,Pale White,26500,85257-3102,Suv,6623838,Scottsdale
16992,C_CND_016993,2023-08-23,Lucy,Male,1320000,Motor Vehicle Branch Office,Chrysler,300M,Doubleã Overhead Camshaft,Auto,Red,16000,78758-7841,Suv,7118291,Austin
16993,C_CND_016994,2023-08-23,Bastiem,Male,1975000,Mckinney Dodge Chrysler Jeep,Subaru,Forester,Doubleã Overhead Camshaft,Auto,Black,22500,85257-3102,Suv,7499820,Austin
16994,C_CND_016995,2023-08-23,Lydia,Female,985000,New Castle Ford Lincoln Mercury,Toyota,Sienna,Doubleã Overhead Camshaft,Auto,Pale White,26000,60504-7114,Passenger,7981833,Aurora
16995,C_CND_016996,2023-08-23,Laurenciane,Male,580000,Motor Vehicle Branch Office,Saturn,Sc,Doubleã Overhead Camshaft,Auto,Black,33000,78758-7841,Suv,7419598,Austin
16996,C_CND_016997,2023-08-23,Mackenzie,Male,885000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Saab,3-Sep,Doubleã Overhead Camshaft,Auto,Black,31000,99301-3882,Sedan,8415527,Pasco
16997,C_CND_016998,2023-08-23,Madeleine,Male,13500,Progressive Shippers Cooperative Association No,Lexus,Ls400,Overhead Camshaft,Manual,Black,69000,53546-9427,Sedan,6110662,Janesville
16998,C_CND_016999,2023-08-23,Richard,Male,240000,Scrivener Performance Engineering,Ford,Contour,Doubleã Overhead Camshaft,Auto,Pale White,62000,38701-8047,Sedan,7165491,Greenville
16999,C_CND_017000,2023-08-23,Ricky,Male,1105000,Star Enterprises Inc,Volkswagen,Jetta,Doubleã Overhead Camshaft,Auto,Black,22500,99301-3882,Passenger,6649974,Pasco
17000,C_CND_017001,2023-08-23,Solomon,Male,875000,Tri-State Mack Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22000,85257-3102,Suv,7778471,Scottsdale
17001,C_CND_017002,2023-08-23,Ada,Male,570000,C & M Motors Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,60504-7114,Suv,7145089,Aurora
17002,C_CND_017003,2023-08-23,Samuel,Male,900000,U-Haul Co,Bmw,328I,Doubleã Overhead Camshaft,Auto,Black,16000,78758-7841,Sedan,8241527,Austin
17003,C_CND_017004,2023-08-23,Sean,Female,930000,Buddy Storbeck'S Diesel Service Inc,Subaru,Outback,Doubleã Overhead Camshaft,Auto,Red,57000,06457-3834,Suv,6237392,Middletown
17004,C_CND_017005,2023-08-23,Sebastian,Male,962000,C & M Motors Inc,Buick,Park Avenue,Doubleã Overhead Camshaft,Auto,Pale White,62000,60504-7114,Hatchback,7216109,Aurora
17005,C_CND_017006,2023-08-23,Shawn,Male,800000,Capitol Kia,Ford,Taurus,Overhead Camshaft,Manual,Black,69000,38701-8047,Suv,7725411,Greenville
17006,C_CND_017007,2023-08-23,Simon,Female,862000,Chrysler Of Tri-Cities,Chevrolet,Cavalier,Overhead Camshaft,Manual,Red,20000,99301-3882,Suv,6392329,Pasco
17007,C_CND_017008,2023-08-23,Stanley,Female,863000,Chrysler Plymouth,Acura,Tl,Doubleã Overhead Camshaft,Auto,Black,28000,53546-9427,Hatchback,8020833,Janesville
17008,C_CND_017009,2023-08-23,Steven,Female,850000,Classic Chevy,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16000,85257-3102,Suv,8402774,Scottsdale
17009,C_CND_017010,2023-08-23,Annabelle,Male,1925000,Scrivener Performance Engineering,Chrysler,Concorde,Doubleã Overhead Camshaft,Auto,Red,19500,38701-8047,Suv,8466578,Greenville
17010,C_CND_017011,2023-08-23,Tenzin,Female,13500,Diehl Motor Co Inc,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11000,06457-3834,Sedan,6781979,Middletown
17011,C_CND_017012,2023-08-23,Terry,Female,760000,Enterprise Rent A Car,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22000,60504-7114,Sedan,8915470,Aurora
17012,C_CND_017013,2023-08-23,Thomas,Male,710000,Gartner Buick Hyundai Saab,Dodge,Avenger,Doubleã Overhead Camshaft,Auto,Red,22000,38701-8047,Passenger,6209763,Greenville
17013,C_CND_017014,2023-08-23,Timothy,Male,920000,Hatfield Volkswagen,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22000,99301-3882,Suv,8653103,Pasco
17014,C_CND_017015,2023-08-23,Saul,Male,500000,Saab-Belle Dodge,Bmw,528I,Overhead Camshaft,Manual,Black,21000,60504-7114,Suv,8869084,Greenville
17015,C_CND_017016,2023-08-23,Avery,Male,670000,Tri-State Mack Inc,Subaru,Forester,Doubleã Overhead Camshaft,Auto,Black,22000,85257-3102,Suv,7293838,Austin
17016,C_CND_017017,2023-08-23,Brianna,Male,13500,Race Car Help,Volvo,S70,Doubleã Overhead Camshaft,Auto,Black,26000,78758-7841,Suv,7910026,Austin
17017,C_CND_017018,2023-08-23,Sergio,Male,465000,Suburban Ford,Nissan,Altima,Doubleã Overhead Camshaft,Auto,Pale White,20000,53546-9427,Hatchback,7046879,Scottsdale
17018,C_CND_017019,2023-08-23,Skyler,Male,616000,Tri-State Mack Inc,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,85257-3102,Suv,8081566,Austin
17019,C_CND_017020,2023-08-23,Stephen,Female,211000,U-Haul Co,Saturn,Ls,Doubleã Overhead Camshaft,Auto,Pale White,51000,78758-7841,Sedan,7255817,Middletown
17020,C_CND_017021,2023-08-23,Steve,Male,875000,Buddy Storbeck'S Diesel Service Inc,Mercedes-B,E-Class,Doubleã Overhead Camshaft,Auto,Pale White,31000,06457-3834,Sedan,6685194,Aurora
17021,C_CND_017022,2023-08-23,Steven,Female,440000,C & M Motors Inc,Pontiac,Grand Am,Doubleã Overhead Camshaft,Auto,Red,19000,60504-7114,Suv,8672083,Greenville
17022,C_CND_017023,2023-08-23,Thomas,Female,1110000,Capitol Kia,Saturn,Lw,Overhead Camshaft,Manual,Pale White,13000,38701-8047,Hatchback,7949732,Pasco
17023,C_CND_017024,2023-08-23,Erica,Male,3705000,Rabun Used Car Sales,Nissan,Pathfinder,Doubleã Overhead Camshaft,Auto,Pale White,75501,85257-3102,Suv,7627605,Austin
17024,C_CND_017025,2023-08-23,Tyler,Female,527000,Chrysler Plymouth,Volkswagen,Passat,Doubleã Overhead Camshaft,Auto,Pale White,32000,53546-9427,Hatchback,7192869,Scottsdale
17025,C_CND_017026,2023-08-23,Uriel,Male,610000,Classic Chevy,Volvo,S40,Doubleã Overhead Camshaft,Auto,Red,29000,85257-3102,Sedan,8468914,Austin
17026,C_CND_017027,2023-08-23,Victor,Female,285000,Clay Johnson Auto Sales,Mercedes-B,Cl500,Overhead Camshaft,Manual,Black,22000,78758-7841,Suv,7426943,Middletown
17027,C_CND_017028,2023-08-23,Vincent,Male,400000,Diehl Motor Co Inc,Dodge,Viper,Doubleã Overhead Camshaft,Auto,Red,23000,06457-3834,Suv,7536584,Aurora
17028,C_CND_017029,2023-08-23,Wesley,Female,13500,Enterprise Rent A Car,Mitsubishi,Galant,Doubleã Overhead Camshaft,Auto,Pale White,36000,60504-7114,Passenger,7884428,Greenville
17029,C_CND_017030,2023-08-23,William,Female,610000,Gartner Buick Hyundai Saab,Pontiac,Bonneville,Doubleã Overhead Camshaft,Auto,Red,19000,38701-8047,Hatchback,7915189,Pasco
17030,C_CND_017031,2023-08-26,Lea,Female,13500,New Castle Ford Lincoln Mercury,Volkswagen,Jetta,Doubleã Overhead Camshaft,Auto,Black,22001,60504-7114,Passenger,7568709,Aurora
17031,C_CND_017032,2023-08-26,Matthis,Male,698000,Pars Auto Sales,Dodge,Stratus,Overhead Camshaft,Manual,Red,37001,38701-8047,Hatchback,8516399,Greenville
17032,C_CND_017033,2023-08-26,Theo,Male,13500,Pitre Buick-Pontiac-Gmc Of Scottsdale,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13001,99301-3882,Suv,7662311,Pasco
17033,C_CND_017034,2023-08-26,Marguerite,Female,865000,Progressive Shippers Cooperative Association No,Dodge,Durango,Doubleã Overhead Camshaft,Auto,Black,24001,53546-9427,Suv,6535717,Janesville
17034,C_CND_017035,2023-08-26,Amaury,Female,843000,Rabun Used Car Sales,Volkswagen,Passat,Doubleã Overhead Camshaft,Auto,Black,9001,85257-3102,Hatchback,7870389,Scottsdale
17035,C_CND_017036,2023-08-26,Itzel,Female,13500,Buddy Storbeck'S Diesel Service Inc,Dodge,Caravan,Doubleã Overhead Camshaft,Auto,Red,19000,06457-3834,Suv,7775050,Middletown
17036,C_CND_017037,2023-08-26,Salome,Male,1400000,Ryder Truck Rental And Leasing,Chevrolet,Metro,Doubleã Overhead Camshaft,Auto,Pale White,19001,06457-3834,Passenger,8096646,Middletown
17037,C_CND_017038,2023-08-26,Oriana,Male,13500,Saab-Belle Dodge,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12001,60504-7114,Hatchback,7302190,Aurora
